"","Cluster","time_point","genotype","treatment","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"919","W1.315.uninfected","W1","315","uninfected","GO:0042542","response to hydrogen peroxide","39/766","370/26205",5.52901872173221e-12,1.80983212824701e-09,1.68974572162412e-09,"TF131450_c0_g1_i1/TF14076_c4_g4_i1/TF150529_c0_g1_i1/TF167263_c0_g2_i9/TF188744_c0_g2_i3/TF194792_c0_g1_i1/TF221181_c0_g1_i4/TF240471_c0_g1_i1/TF283953_c0_g1_i4/TF292392_c2_g1_i3/TF310865_c0_g1_i2/TF31272_c0_g1_i3/TF317341_c0_g1_i4/TF321285_c2_g2_i5/TF325029_c1_g1_i4/TF326436_c0_g1_i1/TF336387_c0_g2_i1/TF336387_c0_g3_i1/TF346678_c0_g1_i4/TF413955_c2_g1_i2/TF414373_c1_g1_i1/TF66461_c4_g3_i2/TF92658_c0_g1_i12/TF109815_c0_g1_i2/TF155888_c0_g1_i4/TF167263_c0_g2_i10/TF194792_c0_g1_i4/TF218549_c0_g1_i7/TF226965_c0_g1_i2/TF260012_c0_g1_i14/TF283990_c0_g3_i1/TF30652_c0_g1_i1/TF325029_c1_g1_i9/TF393249_c1_g1_i2/TF393249_c1_g1_i4/TF402140_c0_g1_i4/TF53341_c0_g1_i5/TF75508_c0_g1_i2/TF92658_c0_g1_i4",39
"920","W1.315.uninfected","W1","315","uninfected","GO:0005507","copper ion binding","25/766","237/26205",3.54991876896645e-08,8.71505057781263e-06,8.13678749413099e-06,"TF107410_c1_g1_i5/TF150529_c0_g1_i1/TF152526_c0_g3_i1/TF159309_c0_g2_i3/TF18564_c0_g1_i7/TF188744_c0_g2_i3/TF238568_c0_g1_i3/TF296187_c0_g1_i4/TF297962_c2_g1_i1/TF30903_c0_g1_i1/TF310865_c0_g1_i2/TF317341_c0_g1_i4/TF389252_c0_g1_i6/TF413955_c2_g1_i2/TF52982_c0_g3_i4/TF74204_c1_g1_i6/TF78037_c0_g1_i1/TF79365_c1_g2_i2/TF155888_c0_g1_i4/TF233190_c0_g1_i4/TF237406_c0_g1_i3/TF265374_c0_g1_i4/TF291843_c0_g1_i7/TF310865_c0_g1_i6/TF334651_c0_g1_i5",25
"921","W1.315.uninfected","W1","315","uninfected","GO:0034976","response to endoplasmic reticulum stress","29/766","345/26205",4.18389062199505e-07,8.21716118159828e-05,7.67193417212145e-05,"TF131450_c0_g1_i1/TF14076_c4_g4_i1/TF150529_c0_g1_i1/TF188744_c0_g2_i3/TF221181_c0_g1_i4/TF240471_c0_g1_i1/TF283953_c0_g1_i4/TF292392_c2_g1_i3/TF310865_c0_g1_i2/TF317341_c0_g1_i4/TF321285_c2_g2_i5/TF336387_c0_g2_i1/TF346678_c0_g1_i4/TF411950_c0_g1_i1/TF413955_c2_g1_i2/TF66461_c4_g3_i2/TF92658_c0_g1_i12/TF155888_c0_g1_i4/TF167263_c0_g2_i10/TF218549_c0_g1_i7/TF226965_c0_g1_i2/TF237406_c0_g1_i3/TF247770_c0_g1_i2/TF262070_c0_g2_i2/TF283990_c0_g3_i1/TF30652_c0_g1_i1/TF402140_c0_g1_i4/TF53341_c0_g1_i5/TF75508_c0_g1_i2",29
"922","W1.315.uninfected","W1","315","uninfected","GO:0010157","response to chlorate","4/766","5/26205",3.53848264242083e-06,0.000579131659142875,0.000540704979219042,"TF109815_c0_g1_i1/TF193276_c0_g2_i4/TF380387_c1_g1_i3/TF102884_c0_g1_i1",4
"923","W1.315.uninfected","W1","315","uninfected","GO:0003735","structural constituent of ribosome","26/766","342/26205",1.01511034789633e-05,0.00127275831649131,0.00118830795762025,"TF146206_c0_g1_i3/TF16845_c0_g1_i2/TF171602_c2_g1_i3/TF186801_c0_g1_i4/TF203054_c0_g1_i5/TF213040_c0_g1_i1/TF223154_c0_g3_i4/TF22752_c0_g1_i2/TF233794_c0_g1_i3/TF247581_c0_g1_i3/TF258277_c0_g1_i4/TF259247_c1_g1_i1/TF310001_c0_g1_i2/TF310625_c0_g3_i1/TF329969_c0_g4_i1/TF362890_c0_g1_i4/TF402661_c0_g1_i1/TF402790_c1_g3_i4/TF412587_c0_g1_i2/TF83438_c4_g1_i3/TF92176_c0_g2_i1/TF118988_c1_g2_i3/TF130964_c0_g3_i8/TF144612_c0_g1_i2/TF293334_c0_g1_i6/TF42552_c1_g2_i3",26
"924","W1.315.uninfected","W1","315","uninfected","GO:0051087","chaperone binding","4/766","6/26205",1.03687031893386e-05,0.00127275831649131,0.00118830795762025,"TF181145_c1_g1_i3/TF310865_c0_g1_i2/TF317341_c0_g1_i4/TF155888_c0_g1_i4",4
"925","W1.315.uninfected","W1","315","uninfected","GO:0006412","translation","25/766","349/26205",4.02452575548218e-05,0.00439120476875944,0.00409983851815787,"TF146206_c0_g1_i3/TF16845_c0_g1_i2/TF171602_c2_g1_i3/TF186801_c0_g1_i4/TF203054_c0_g1_i5/TF213040_c0_g1_i1/TF223154_c0_g3_i4/TF22752_c0_g1_i2/TF233794_c0_g1_i3/TF247581_c0_g1_i3/TF258277_c0_g1_i4/TF259247_c1_g1_i1/TF310001_c0_g1_i2/TF310625_c0_g3_i1/TF329969_c0_g4_i1/TF362890_c0_g1_i4/TF402661_c0_g1_i1/TF402790_c1_g3_i4/TF412587_c0_g1_i2/TF78418_c2_g1_i1/TF92176_c0_g2_i1/TF118988_c1_g2_i3/TF130964_c0_g3_i8/TF144612_c0_g1_i2/TF293334_c0_g1_i6",25
"926","W1.315.uninfected","W1","315","uninfected","GO:0010286","heat acclimation","13/766","127/26205",9.16135886789642e-05,0.00855307449973521,0.00798555889084507,"TF167263_c0_g2_i9/TF221181_c0_g1_i4/TF298391_c1_g1_i3/TF325029_c1_g1_i4/TF414373_c1_g1_i1/TF66461_c4_g3_i2/TF226965_c0_g1_i2/TF260012_c0_g1_i14/TF298391_c1_g1_i7/TF325029_c1_g1_i9/TF393249_c1_g1_i2/TF393249_c1_g1_i4/TF75508_c0_g1_i2",13
"927","W1.315.uninfected","W1","315","uninfected","GO:0019172","glyoxalase III activity","3/766","4/26205",9.73533074546075e-05,0.00855307449973521,0.00798555889084507,"TF211770_c0_g1_i5/TF328989_c0_g1_i1/TF411950_c0_g1_i7",3
"928","W1.315.uninfected","W1","315","uninfected","GO:0001510","RNA methylation","18/766","224/26205",0.000113308387359425,0.00855307449973521,0.00798555889084507,"TF171602_c2_g1_i3/TF173129_c4_g2_i1/TF186801_c0_g1_i4/TF203054_c0_g1_i5/TF213040_c0_g1_i1/TF214827_c2_g1_i2/TF223219_c0_g2_i1/TF259247_c1_g1_i1/TF269897_c2_g1_i6/TF305332_c0_g1_i4/TF315904_c0_g1_i2/TF412587_c0_g1_i2/TF118988_c1_g2_i3/TF196067_c0_g1_i1/TF247770_c0_g1_i2/TF293334_c0_g1_i6/TF304774_c0_g1_i4/TF325022_c0_g2_i1",18
"929","W1.315.uninfected","W1","315","uninfected","GO:0009853","photorespiration","16/766","185/26205",0.000114607564641455,0.00855307449973521,0.00798555889084507,"TF107410_c1_g1_i5/TF152526_c0_g3_i1/TF171602_c2_g1_i3/TF240471_c0_g1_i1/TF297962_c2_g1_i1/TF300066_c0_g1_i1/TF31322_c0_g1_i2/TF339629_c1_g1_i2/TF415678_c0_g2_i2/TF63595_c0_g1_i1/TF70390_c1_g1_i2/TF12132_c0_g3_i8/TF233190_c0_g1_i4/TF330191_c0_g2_i1/TF334651_c0_g1_i5/TF398474_c0_g1_i6",16
"930","W1.315.uninfected","W1","315","uninfected","GO:0016117","carotenoid biosynthetic process","15/766","167/26205",0.000121937925658139,0.00855307449973521,0.00798555889084507,"TF100277_c0_g1_i7/TF186612_c0_g1_i1/TF249137_c0_g2_i2/TF26223_c3_g1_i1/TF328297_c0_g1_i4/TF348980_c4_g3_i1/TF388873_c0_g2_i3/TF400813_c0_g1_i2/TF48192_c0_g1_i3/TF53544_c0_g1_i2/TF70464_c3_g2_i1/TF286992_c0_g1_i4/TF329535_c1_g1_i11/TF374580_c3_g1_i5/TF70395_c0_g1_i1",15
"931","W1.315.uninfected","W1","315","uninfected","GO:0009561","megagametogenesis","6/766","28/26205",0.000132916799605359,0.0087016198141642,0.00812424789166793,"TF104597_c0_g1_i1/TF279040_c0_g1_i1/TF301658_c0_g1_i1/TF331989_c0_g2_i1/TF327698_c0_g1_i2/TF374580_c3_g1_i5",6
"932","W1.315.uninfected","W1","315","uninfected","GO:0006096","glycolytic process","23/766","335/26205",0.000151770824552184,0.00931493435689029,0.00869686764374685,"TF107410_c1_g1_i5/TF143817_c1_g1_i3/TF152526_c0_g3_i1/TF183756_c0_g2_i1/TF191035_c1_g1_i4/TF237406_c0_g1_i6/TF240471_c0_g1_i1/TF285880_c0_g1_i1/TF297962_c2_g1_i1/TF300066_c0_g1_i1/TF30375_c0_g1_i1/TF322458_c1_g2_i1/TF336387_c0_g2_i1/TF352356_c0_g1_i7/TF405200_c2_g2_i4/TF413955_c2_g1_i2/TF415678_c0_g2_i2/TF52982_c0_g3_i4/TF53025_c1_g1_i1/TF114943_c0_g1_i12/TF237406_c0_g1_i3/TF238568_c0_g1_i1/TF310865_c0_g1_i6",23
"933","W1.315.uninfected","W1","315","uninfected","GO:0006364","rRNA processing","21/766","295/26205",0.000176892104792567,0.010218120406253,0.00954012528014403,"TF114943_c0_g1_i3/TF146206_c0_g1_i3/TF173129_c4_g2_i1/TF192752_c1_g2_i3/TF203054_c0_g1_i5/TF209733_c1_g5_i1/TF223154_c0_g3_i4/TF238568_c0_g1_i3/TF24989_c0_g1_i3/TF270102_c0_g1_i4/TF279040_c0_g1_i1/TF30903_c0_g1_i1/TF400673_c0_g2_i2/TF405529_c1_g1_i4/TF53544_c0_g1_i2/TF64389_c1_g2_i5/TF268661_c0_g1_i6/TF337963_c0_g1_i2/TF387573_c1_g2_i7/TF63515_c1_g1_i2/TF69712_c1_g1_i5",21
"934","W1.315.uninfected","W1","315","uninfected","GO:0009658","chloroplast organization","16/766","206/26205",0.000390513788450529,0.0213046966810233,0.0198910824409597,"TF109815_c0_g1_i1/TF129371_c1_g2_i2/TF193276_c0_g2_i4/TF228711_c0_g1_i2/TF24989_c0_g1_i3/TF286948_c1_g1_i6/TF302872_c0_g1_i3/TF348980_c4_g3_i1/TF380387_c1_g1_i3/TF400673_c0_g2_i2/TF52982_c0_g3_i4/TF71051_c2_g1_i1/TF102884_c0_g1_i1/TF310865_c0_g1_i6/TF387573_c1_g2_i7/TF63515_c1_g1_i2",16
"935","W1.315.uninfected","W1","315","uninfected","GO:0004103","choline kinase activity","3/766","6/26205",0.000465782386156438,0.0228699151602811,0.0213524451759083,"TF83083_c0_g2_i1/TF99838_c2_g1_i6/TF83083_c0_g2_i3",3
"936","W1.315.uninfected","W1","315","uninfected","GO:0030527","structural constituent of chromatin","3/766","6/26205",0.000465782386156438,0.0228699151602811,0.0213524451759083,"TF114943_c0_g1_i3/TF114943_c0_g1_i9/TF114943_c0_g1_i12",3
"937","W1.315.uninfected","W1","315","uninfected","GO:0015979","photosynthesis","15/766","193/26205",0.00058263683844987,0.0272452083503701,0.0254374278842024,"TF154262_c1_g1_i1/TF209733_c1_g5_i1/TF249137_c0_g2_i2/TF270102_c0_g1_i4/TF285880_c0_g1_i1/TF31322_c0_g1_i2/TF377717_c1_g2_i1/TF400813_c0_g1_i2/TF52902_c1_g2_i3/TF59739_c1_g1_i1/TF64389_c1_g2_i5/TF154262_c1_g1_i6/TF286992_c0_g1_i4/TF330191_c0_g2_i1/TF337253_c1_g1_i5",15
"938","W1.315.uninfected","W1","315","uninfected","GO:0006833","water transport","15/766","199/26205",0.000799383229285476,0.0356815605071972,0.0333140092204617,"TF101842_c0_g1_i2/TF107410_c1_g1_i5/TF240471_c0_g1_i1/TF296534_c1_g2_i6/TF300066_c0_g1_i1/TF30375_c0_g1_i1/TF336387_c0_g2_i1/TF352356_c0_g1_i7/TF405200_c2_g2_i4/TF413955_c2_g1_i2/TF53025_c1_g1_i1/TF55384_c1_g3_i2/TF63595_c0_g1_i1/TF114943_c0_g1_i12/TF238568_c0_g1_i1",15
"939","W1.316.infected","W1","316","infected","GO:0009408","response to heat","48/627","411/26205",1.14772530072139e-19,9.76714230913901e-17,9.09723317308637e-17,"TF108287_c0_g1_i1/TF118117_c0_g1_i3/TF131450_c0_g1_i1/TF14076_c4_g4_i1/TF150529_c0_g1_i1/TF162071_c2_g1_i1/TF167263_c0_g2_i9/TF181145_c1_g1_i3/TF188744_c0_g2_i3/TF193276_c0_g2_i4/TF194792_c0_g1_i1/TF226965_c0_g1_i1/TF240471_c0_g1_i1/TF253077_c0_g2_i1/TF283953_c0_g1_i4/TF305789_c0_g1_i1/TF310865_c0_g1_i2/TF31272_c0_g1_i3/TF317341_c0_g1_i4/TF322458_c1_g2_i1/TF325029_c1_g1_i4/TF336387_c0_g2_i1/TF336387_c0_g3_i1/TF351086_c2_g1_i1/TF36765_c0_g1_i7/TF368497_c0_g1_i2/TF380387_c1_g1_i3/TF414373_c1_g1_i1/TF415678_c0_g2_i2/TF52576_c2_g2_i3/TF66461_c4_g3_i2/TF75984_c0_g3_i5/TF90704_c1_g2_i1/TF102019_c1_g1_i5/TF102884_c0_g1_i1/TF118117_c0_g1_i6/TF155888_c0_g1_i4/TF167263_c0_g2_i10/TF194792_c0_g1_i4/TF226965_c0_g1_i2/TF260012_c0_g1_i14/TF31272_c0_g1_i10/TF325029_c1_g1_i9/TF339782_c1_g1_i1/TF393249_c1_g1_i2/TF393249_c1_g1_i4/TF75984_c0_g1_i5/TF92658_c0_g1_i4",48
"940","W1.316.infected","W1","316","infected","GO:0009644","response to high light intensity","41/627","391/26205",2.53633019422387e-15,1.07920849764226e-12,1.00518770328978e-12,"TF108287_c0_g1_i1/TF118117_c0_g1_i3/TF131450_c0_g1_i1/TF14076_c4_g4_i1/TF150529_c0_g1_i1/TF167263_c0_g2_i9/TF182991_c0_g1_i1/TF188744_c0_g2_i3/TF194792_c0_g1_i1/TF226965_c0_g1_i1/TF240471_c0_g1_i1/TF253077_c0_g2_i1/TF283953_c0_g1_i4/TF310865_c0_g1_i2/TF31272_c0_g1_i3/TF317341_c0_g1_i4/TF325029_c1_g1_i4/TF336387_c0_g2_i1/TF336387_c0_g3_i1/TF348980_c4_g3_i1/TF351086_c2_g1_i1/TF414373_c1_g1_i1/TF59739_c1_g1_i1/TF66461_c4_g3_i2/TF90704_c1_g2_i1/TF102019_c1_g1_i5/TF118117_c0_g1_i6/TF155888_c0_g1_i4/TF167263_c0_g2_i10/TF194792_c0_g1_i4/TF226965_c0_g1_i2/TF260012_c0_g1_i14/TF266616_c0_g1_i7/TF31272_c0_g1_i10/TF325029_c1_g1_i9/TF339782_c1_g1_i1/TF375368_c0_g1_i6/TF393249_c1_g1_i2/TF393249_c1_g1_i4/TF75984_c0_g1_i5/TF92658_c0_g1_i4",41
"941","W1.316.infected","W1","316","infected","GO:0042542","response to hydrogen peroxide","39/627","370/26205",1.04077346854583e-14,2.952327405775e-12,2.74983305900003e-12,"TF108287_c0_g1_i1/TF118117_c0_g1_i3/TF131450_c0_g1_i1/TF14076_c4_g4_i1/TF150529_c0_g1_i1/TF167263_c0_g2_i9/TF188744_c0_g2_i3/TF194792_c0_g1_i1/TF226965_c0_g1_i1/TF240471_c0_g1_i1/TF253077_c0_g2_i1/TF283953_c0_g1_i4/TF310865_c0_g1_i2/TF31272_c0_g1_i3/TF317341_c0_g1_i4/TF325029_c1_g1_i4/TF336387_c0_g2_i1/TF336387_c0_g3_i1/TF351086_c2_g1_i1/TF396817_c2_g1_i1/TF414373_c1_g1_i1/TF66461_c4_g3_i2/TF73625_c6_g2_i1/TF90704_c1_g2_i1/TF102019_c1_g1_i5/TF118117_c0_g1_i6/TF146754_c0_g1_i5/TF155888_c0_g1_i4/TF167263_c0_g2_i10/TF194792_c0_g1_i4/TF226965_c0_g1_i2/TF260012_c0_g1_i14/TF31272_c0_g1_i10/TF325029_c1_g1_i9/TF339782_c1_g1_i1/TF393249_c1_g1_i2/TF393249_c1_g1_i4/TF75984_c0_g1_i5/TF92658_c0_g1_i4",39
"942","W1.316.infected","W1","316","infected","GO:0010286","heat acclimation","17/627","127/26205",1.03477204101617e-08,2.2014775172619e-06,2.05048249180309e-06,"TF167263_c0_g2_i9/TF294075_c3_g2_i4/TF298391_c1_g1_i3/TF325029_c1_g1_i4/TF351086_c2_g1_i1/TF414373_c1_g1_i1/TF66461_c4_g3_i2/TF102019_c1_g1_i5/TF118117_c0_g1_i6/TF226965_c0_g1_i2/TF260012_c0_g1_i14/TF298391_c1_g1_i7/TF325029_c1_g1_i9/TF370093_c2_g1_i3/TF393249_c1_g1_i2/TF393249_c1_g1_i4/TF407335_c0_g2_i5",17
"943","W1.316.infected","W1","316","infected","GO:0001510","RNA methylation","21/627","224/26205",1.1847736847267e-07,2.01648481140484e-05,1.87817807284043e-05,"TF108283_c1_g1_i8/TF114247_c1_g1_i2/TF155948_c0_g2_i2/TF165223_c4_g4_i1/TF169325_c0_g1_i2/TF171602_c2_g1_i3/TF214827_c2_g1_i2/TF216360_c0_g1_i7/TF223219_c0_g1_i1/TF234729_c0_g1_i3/TF247770_c0_g1_i6/TF259247_c1_g1_i1/TF269897_c2_g1_i6/TF319374_c1_g2_i3/TF351677_c1_g1_i4/TF52240_c0_g1_i3/TF118988_c1_g2_i3/TF304774_c0_g1_i4/TF313299_c0_g1_i1/TF321210_c0_g1_i2/TF53229_c0_g2_i8",21
"944","W1.316.infected","W1","316","infected","GO:0005507","copper ion binding","21/627","237/26205",3.0644409884561e-07,4.34639880196024e-05,4.04828783211832e-05,"TF150529_c0_g1_i1/TF152526_c0_g3_i1/TF170624_c0_g2_i10/TF188744_c0_g2_i3/TF265374_c0_g1_i7/TF270169_c2_g1_i4/TF271006_c0_g1_i2/TF277508_c0_g1_i1/TF296187_c0_g1_i4/TF304366_c0_g1_i1/TF30903_c0_g1_i1/TF310865_c0_g1_i2/TF317341_c0_g1_i4/TF389252_c0_g1_i6/TF39746_c0_g1_i3/TF52982_c0_g3_i4/TF79365_c1_g2_i2/TF155888_c0_g1_i4/TF265374_c0_g1_i4/TF291843_c0_g1_i7/TF310865_c0_g1_i6",21
"945","W1.316.infected","W1","316","infected","GO:0051087","chaperone binding","4/627","6/26205",4.68689737778003e-06,0.000569792809784401,0.000530711838416295,"TF181145_c1_g1_i3/TF310865_c0_g1_i2/TF317341_c0_g1_i4/TF155888_c0_g1_i4",4
"946","W1.316.infected","W1","316","infected","GO:0009658","chloroplast organization","17/627","206/26205",1.04747710275568e-05,0.00111425376805636,0.00103782928733557,"TF129371_c1_g2_i2/TF145937_c0_g1_i4/TF162071_c2_g1_i1/TF179389_c0_g2_i1/TF193276_c0_g2_i4/TF228711_c0_g1_i2/TF24989_c0_g1_i3/TF302872_c0_g1_i3/TF348980_c4_g3_i1/TF375563_c2_g2_i1/TF380387_c1_g1_i3/TF47350_c0_g1_i4/TF52982_c0_g3_i4/TF71051_c2_g1_i1/TF102884_c0_g1_i1/TF310865_c0_g1_i6/TF387573_c1_g2_i7",17
"947","W1.316.infected","W1","316","infected","GO:0006626","protein targeting to mitochondrion","14/627","150/26205",1.57697822589626e-05,0.00149112052248635,0.0013888474901753,"TF150529_c0_g1_i1/TF172318_c0_g1_i2/TF188744_c0_g2_i3/TF247770_c0_g1_i6/TF255112_c0_g1_i2/TF273402_c0_g1_i2/TF279270_c0_g2_i9/TF319374_c1_g2_i3/TF334366_c0_g1_i2/TF377023_c0_g1_i7/TF53626_c0_g1_i1/TF78546_c0_g1_i4/TF82896_c0_g1_i1/TF12132_c0_g3_i8",14
"948","W1.316.infected","W1","316","infected","GO:0034976","response to endoplasmic reticulum stress","21/627","345/26205",9.93666076723149e-05,0.00845609831291399,0.00787611111339506,"TF108287_c0_g1_i1/TF131450_c0_g1_i1/TF14076_c4_g4_i1/TF150529_c0_g1_i1/TF188744_c0_g2_i3/TF240471_c0_g1_i1/TF247770_c0_g1_i6/TF253077_c0_g2_i1/TF283953_c0_g1_i4/TF310865_c0_g1_i2/TF317341_c0_g1_i4/TF336387_c0_g2_i1/TF351086_c2_g1_i1/TF66461_c4_g3_i2/TF102019_c1_g1_i5/TF155888_c0_g1_i4/TF167263_c0_g2_i10/TF226965_c0_g1_i2/TF31272_c0_g1_i10/TF339782_c1_g1_i1/TF75984_c0_g1_i5",21
"949","W1.316.infected","W1","316","infected","GO:0010157","response to chlorate","3/627","5/26205",0.000131514659316109,0.00902648950817154,0.00840738029519843,"TF193276_c0_g2_i4/TF380387_c1_g1_i3/TF102884_c0_g1_i1",3
"950","W1.316.infected","W1","316","infected","GO:0051879","Hsp90 protein binding","3/627","5/26205",0.000131514659316109,0.00902648950817154,0.00840738029519843,"TF101919_c0_g1_i1/TF359033_c0_g1_i1/TF391376_c1_g1_i4",3
"951","W1.316.infected","W1","316","infected","GO:0034599","cellular response to oxidative stress","4/627","12/26205",0.000137889968984994,0.00902648950817154,0.00840738029519843,"TF220283_c0_g1_i5/TF265374_c0_g1_i7/TF39746_c0_g1_i3/TF220283_c0_g1_i2",4
"952","W1.316.infected","W1","316","infected","GO:0003735","structural constituent of ribosome","20/627","342/26205",0.000244874106222563,0.0137405875304704,0.0127981475792495,"TF108283_c1_g1_i8/TF16845_c0_g1_i2/TF171602_c2_g1_i3/TF184380_c1_g1_i1/TF216360_c0_g1_i7/TF234729_c0_g1_i3/TF247120_c0_g3_i9/TF247581_c0_g1_i3/TF259247_c1_g1_i1/TF310625_c0_g3_i1/TF316403_c0_g1_i3/TF321703_c1_g3_i1/TF52240_c0_g1_i3/TF99092_c0_g2_i2/TF118988_c1_g2_i3/TF223154_c0_g3_i3/TF283108_c0_g2_i10/TF313299_c0_g1_i1/TF330124_c1_g1_i8/TF53229_c0_g2_i8",20
"953","W1.316.infected","W1","316","infected","GO:0008113","peptide-methionine (S)-S-oxide reductase activity","3/627","6/26205",0.000258342421254438,0.0137405875304704,0.0127981475792495,"TF220283_c0_g1_i5/TF220283_c0_g1_i2/TF416816_c0_g1_i2",3
"954","W1.316.infected","W1","316","infected","GO:0030527","structural constituent of chromatin","3/627","6/26205",0.000258342421254438,0.0137405875304704,0.0127981475792495,"TF114943_c0_g1_i3/TF114943_c0_g1_i9/TF114943_c0_g1_i12",3
"955","W1.316.infected","W1","316","infected","GO:0006412","translation","20/627","349/26205",0.000318377168235338,0.0159375864804866,0.014844458679951,"TF108283_c1_g1_i8/TF154290_c1_g2_i2/TF16845_c0_g1_i2/TF171602_c2_g1_i3/TF184380_c1_g1_i1/TF216360_c0_g1_i7/TF234729_c0_g1_i3/TF247120_c0_g3_i9/TF247581_c0_g1_i3/TF259247_c1_g1_i1/TF310625_c0_g3_i1/TF321703_c1_g3_i1/TF52240_c0_g1_i3/TF99092_c0_g2_i2/TF118988_c1_g2_i3/TF223154_c0_g3_i3/TF283108_c0_g2_i10/TF313299_c0_g1_i1/TF330124_c1_g1_i8/TF53229_c0_g2_i8",20
"956","W1.316.infected","W1","316","infected","GO:0019243","methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione","11/627","141/26205",0.00059945374665589,0.0274318119030699,0.0255503177228173,"TF108287_c0_g1_i1/TF131450_c0_g1_i1/TF16573_c0_g1_i2/TF172031_c4_g1_i10/TF224001_c0_g1_i2/TF266830_c1_g2_i1/TF325084_c0_g3_i1/TF334648_c0_g1_i1/TF350842_c2_g1_i5/TF52077_c0_g1_i1/TF364642_c0_g1_i1",11
"957","W1.316.infected","W1","316","infected","GO:0006606","protein import into nucleus","12/627","164/26205",0.000612461135321184,0.0274318119030699,0.0255503177228173,"TF114247_c1_g1_i2/TF126653_c0_g1_i2/TF13285_c1_g1_i2/TF13768_c2_g1_i1/TF159910_c1_g1_i4/TF169325_c0_g1_i2/TF23074_c2_g2_i1/TF319374_c1_g2_i3/TF343620_c1_g1_i1/TF53626_c0_g1_i1/TF169134_c0_g1_i1/TF321210_c0_g1_i2",12
"958","W1.316.infected","W1","316","infected","GO:0009220","pyrimidine ribonucleotide biosynthetic process","13/627","189/26205",0.00066285007521282,0.0282042707003055,0.026269795086066,"TF10351_c0_g1_i4/TF114247_c1_g1_i2/TF165223_c4_g4_i1/TF169325_c0_g1_i2/TF194150_c0_g1_i1/TF266480_c1_g2_i1/TF270169_c2_g1_i4/TF283546_c0_g1_i4/TF351677_c1_g1_i4/TF399536_c0_g1_i1/TF12132_c0_g3_i8/TF321210_c0_g1_i2/TF379975_c2_g1_i4",13
"959","W1.316.infected","W1","316","infected","GO:0071457","cellular response to ozone","3/627","8/26205",0.000697854965061929,0.0282797416794144,0.0263400896587285,"TF265374_c0_g1_i7/TF39746_c0_g1_i3/TF265374_c0_g1_i4",3
"960","W1.316.infected","W1","316","infected","GO:0071484","cellular response to light intensity","3/627","9/26205",0.00102819706802191,0.0380432915168106,0.0354339767606634,"TF265374_c0_g1_i7/TF39746_c0_g1_i3/TF265374_c0_g1_i4",3
"961","W1.316.infected","W1","316","infected","GO:0071493","cellular response to UV-B","3/627","9/26205",0.00102819706802191,0.0380432915168106,0.0354339767606634,"TF265374_c0_g1_i7/TF39746_c0_g1_i3/TF265374_c0_g1_i4",3
"962","W1.316.infected","W1","316","infected","GO:0009704","de-etiolation","5/627","34/26205",0.00120902278543753,0.042869932933639,0.0399295683085288,"TF193276_c0_g2_i4/TF380387_c1_g1_i3/TF386735_c0_g1_i2/TF387077_c2_g1_i5/TF102884_c0_g1_i1",5
"963","W1.316.infected","W1","316","infected","GO:0016123","xanthophyll biosynthetic process","3/627","10/26205",0.00144280548322179,0.0491130986488696,0.0457445275312003,"TF100277_c0_g1_i7/TF305789_c0_g1_i1/TF52576_c2_g2_i3",3
"964","W1.316.uninfected","W1","316","uninfected","GO:0009408","response to heat","47/550","411/26205",3.17434763329061e-21,2.47916550159997e-18,2.39245568993271e-18,"TF131450_c0_g1_i1/TF14076_c4_g4_i1/TF150529_c0_g1_i1/TF162071_c2_g1_i1/TF166910_c0_g2_i1/TF167263_c0_g2_i9/TF181145_c1_g1_i3/TF188744_c0_g2_i3/TF194792_c0_g1_i1/TF221181_c0_g1_i4/TF226965_c0_g1_i1/TF240471_c0_g1_i1/TF253077_c0_g2_i1/TF255414_c0_g1_i1/TF283953_c0_g1_i4/TF292392_c2_g1_i3/TF305789_c0_g1_i1/TF310865_c0_g1_i2/TF31272_c0_g1_i3/TF317341_c0_g1_i4/TF322458_c1_g2_i1/TF325029_c1_g1_i4/TF336387_c0_g2_i1/TF336387_c0_g3_i1/TF36765_c0_g1_i7/TF384175_c1_g1_i12/TF390857_c1_g1_i5/TF413147_c0_g1_i2/TF414373_c1_g1_i1/TF52576_c2_g2_i3/TF66461_c4_g3_i2/TF75984_c0_g3_i5/TF94628_c0_g1_i4/TF102019_c1_g1_i5/TF102884_c0_g1_i1/TF155888_c0_g1_i4/TF167263_c0_g2_i10/TF185358_c0_g1_i10/TF194792_c0_g1_i4/TF226965_c0_g1_i2/TF260012_c0_g1_i14/TF31272_c0_g1_i10/TF325029_c1_g1_i9/TF393249_c1_g1_i2/TF393249_c1_g1_i4/TF75984_c0_g1_i5/TF92658_c0_g1_i4",47
